,State,Hourly Demand Met (in MW),DateTime
1640751,West Bengal,5773.26,2022-03-18 11:00:00
1640752,West Bengal,5867.27,2022-03-18 12:00:00
1640753,West Bengal,5927.74,2022-03-18 13:00:00
1640754,West Bengal,6059.43,2022-03-18 14:00:00
1640755,West Bengal,6126.6,2022-03-18 15:00:00
1640756,West Bengal,6064.03,2022-03-18 16:00:00
1640757,West Bengal,5897.89,2022-03-18 17:00:00
1640758,West Bengal,6702.39,2022-03-18 18:00:00
1640759,West Bengal,6888.49,2022-03-18 19:00:00
1640760,West Bengal,6913.01,2022-03-18 20:00:00
1640761,West Bengal,6804.85,2022-03-18 21:00:00
1640762,West Bengal,6631.26,2022-03-18 22:00:00
1640763,West Bengal,6398.05,2022-03-18 23:00:00
1640764,West Bengal,6104.76,2022-03-19 00:00:00
1640765,West Bengal,6044.53,2022-03-19 01:00:00
1640766,West Bengal,5909.6,2022-03-19 02:00:00
1640767,West Bengal,5778.29,2022-03-19 03:00:00
1640768,West Bengal,5655.57,2022-03-19 04:00:00
1640769,West Bengal,5518.32,2022-03-19 05:00:00
1640770,West Bengal,5156.86,2022-03-19 06:00:00
1640771,West Bengal,5182.18,2022-03-19 07:00:00
1640772,West Bengal,5339.7,2022-03-19 08:00:00
1640773,West Bengal,5685.24,2022-03-19 09:00:00
1640774,West Bengal,5736.2,2022-03-19 10:00:00
1640775,West Bengal,5991.9,2022-03-19 11:00:00
1640776,West Bengal,6188.59,2022-03-19 12:00:00
1640777,West Bengal,6281.27,2022-03-19 13:00:00
1640778,West Bengal,6373.42,2022-03-19 14:00:00
1640779,West Bengal,6481.16,2022-03-19 15:00:00
1640780,West Bengal,6365.71,2022-03-19 16:00:00
1640781,West Bengal,6123.38,2022-03-19 17:00:00
1640782,West Bengal,6911.73,2022-03-19 18:00:00
1640783,West Bengal,7076.99,2022-03-19 19:00:00
1640784,West Bengal,7051.99,2022-03-19 20:00:00
1640785,West Bengal,6939.19,2022-03-19 21:00:00
1640786,West Bengal,6732.57,2022-03-19 22:00:00
1640787,West Bengal,6541.49,2022-03-19 23:00:00
1640788,West Bengal,6266.63,2022-03-20 00:00:00
1640789,West Bengal,6027.98,2022-03-20 01:00:00
1640790,West Bengal,6106.65,2022-03-20 02:00:00
1640791,West Bengal,6202.99,2022-03-20 03:00:00
1640792,West Bengal,6333.49,2022-03-20 04:00:00
1640793,West Bengal,5604.76,2022-03-20 05:00:00
1640794,West Bengal,5307.6,2022-03-20 06:00:00
1640795,West Bengal,5384.52,2022-03-20 07:00:00
1640796,West Bengal,5487.74,2022-03-20 08:00:00
1640797,West Bengal,5646.12,2022-03-20 09:00:00
1640798,West Bengal,5815.16,2022-03-20 10:00:00
1640799,West Bengal,6095.51,2022-03-20 11:00:00
1640800,West Bengal,6323.77,2022-03-20 12:00:00
1640801,West Bengal,6454.11,2022-03-20 13:00:00
1640802,West Bengal,6501.31,2022-03-20 14:00:00
1640803,West Bengal,6492.95,2022-03-20 15:00:00
1640804,West Bengal,6329.06,2022-03-20 16:00:00
1640805,West Bengal,6133.07,2022-03-20 17:00:00
1640806,West Bengal,7048.41,2022-03-20 18:00:00
1640807,West Bengal,7358.98,2022-03-20 19:00:00
1640808,West Bengal,7350.92,2022-03-20 20:00:00
1640809,West Bengal,7311.47,2022-03-20 21:00:00
1640810,West Bengal,7145.41,2022-03-20 22:00:00
1640811,West Bengal,6982.85,2022-03-20 23:00:00
1640812,West Bengal,6895.17,2022-03-21 00:00:00
1640813,West Bengal,6883.69,2022-03-21 01:00:00
1640814,West Bengal,6792.05,2022-03-21 02:00:00
1640815,West Bengal,6849.88,2022-03-21 03:00:00
1640816,West Bengal,6716.93,2022-03-21 04:00:00
1640817,West Bengal,6137.75,2022-03-21 05:00:00
1640818,West Bengal,5619.35,2022-03-21 06:00:00
1640819,West Bengal,5722.61,2022-03-21 07:00:00
1640820,West Bengal,5910.07,2022-03-21 08:00:00
1640821,West Bengal,6289.81,2022-03-21 09:00:00
1640822,West Bengal,6693.51,2022-03-21 10:00:00
1640823,West Bengal,7039.1,2022-03-21 11:00:00
1640824,West Bengal,7273.72,2022-03-21 12:00:00
1640825,West Bengal,7265.98,2022-03-21 13:00:00
1640826,West Bengal,7375.5,2022-03-21 14:00:00
1640827,West Bengal,7446.37,2022-03-21 15:00:00
1640828,West Bengal,7280.52,2022-03-21 16:00:00
1640829,West Bengal,7271.8,2022-03-21 17:00:00
1640830,West Bengal,7938.83,2022-03-21 18:00:00
1640831,West Bengal,8151.41,2022-03-21 19:00:00
1640832,West Bengal,7976.36,2022-03-21 20:00:00
1640833,West Bengal,7878.91,2022-03-21 21:00:00
1640834,West Bengal,7657.6,2022-03-21 22:00:00
1640835,West Bengal,7469.19,2022-03-21 23:00:00
1640836,West Bengal,7144.56,2022-03-22 00:00:00
1640837,West Bengal,7007.21,2022-03-22 01:00:00
1640838,West Bengal,6961.87,2022-03-22 02:00:00
1640839,West Bengal,7070.67,2022-03-22 03:00:00
1640840,West Bengal,7016.53,2022-03-22 04:00:00
1640841,West Bengal,6731.62,2022-03-22 05:00:00
1640842,West Bengal,6340.57,2022-03-22 06:00:00
1640843,West Bengal,6444.78,2022-03-22 07:00:00
1640844,West Bengal,6634.23,2022-03-22 08:00:00
1640845,West Bengal,6931.59,2022-03-22 09:00:00
1640846,West Bengal,6980.08,2022-03-22 10:00:00
1640847,West Bengal,7288.73,2022-03-22 11:00:00
1640848,West Bengal,7534.66,2022-03-22 12:00:00
1640849,West Bengal,7567.89,2022-03-22 13:00:00
1640850,West Bengal,7715.67,2022-03-22 14:00:00
1640851,West Bengal,7809.06,2022-03-22 15:00:00
1640852,West Bengal,7685.95,2022-03-22 16:00:00
1640853,West Bengal,7380.98,2022-03-22 17:00:00
1640854,West Bengal,8184.82,2022-03-22 18:00:00
1640855,West Bengal,8447.12,2022-03-22 19:00:00
1640856,West Bengal,8323.62,2022-03-22 20:00:00
1640857,West Bengal,8192.51,2022-03-22 21:00:00
1640858,West Bengal,8014.35,2022-03-22 22:00:00
1640859,West Bengal,7822.53,2022-03-22 23:00:00
1640860,West Bengal,7563.5,2022-03-23 00:00:00
1640861,West Bengal,7288.85,2022-03-23 01:00:00
1640862,West Bengal,7146.83,2022-03-23 02:00:00
1640863,West Bengal,7134.16,2022-03-23 03:00:00
1640864,West Bengal,7178.77,2022-03-23 04:00:00
1640865,West Bengal,6777.87,2022-03-23 05:00:00
1640866,West Bengal,6679.68,2022-03-23 06:00:00
1640867,West Bengal,7004.02,2022-03-23 07:00:00
1640868,West Bengal,7113.03,2022-03-23 08:00:00
1640869,West Bengal,7279.25,2022-03-23 09:00:00
1640870,West Bengal,7326.67,2022-03-23 10:00:00
1640871,West Bengal,7685.92,2022-03-23 11:00:00
1640872,West Bengal,7787.42,2022-03-23 12:00:00
1640873,West Bengal,7669.02,2022-03-23 13:00:00
1640874,West Bengal,7701.64,2022-03-23 14:00:00
1640875,West Bengal,7764.39,2022-03-23 15:00:00
1640876,West Bengal,7534.09,2022-03-23 16:00:00
1640877,West Bengal,7455.61,2022-03-23 17:00:00
1640878,West Bengal,8032.82,2022-03-23 18:00:00
1640879,West Bengal,8301.51,2022-03-23 19:00:00
1640880,West Bengal,8166.87,2022-03-23 20:00:00
1640881,West Bengal,8100.2,2022-03-23 21:00:00
1640882,West Bengal,7969.98,2022-03-23 22:00:00
1640883,West Bengal,7786.87,2022-03-23 23:00:00
1640884,West Bengal,7598.0,2022-03-24 00:00:00
1640885,West Bengal,7353.51,2022-03-24 01:00:00
1640886,West Bengal,7143.06,2022-03-24 02:00:00
1640887,West Bengal,7162.7,2022-03-24 03:00:00
1640888,West Bengal,7032.81,2022-03-24 04:00:00
1640889,West Bengal,6786.36,2022-03-24 05:00:00
1640890,West Bengal,6667.57,2022-03-24 06:00:00
1640891,West Bengal,6700.84,2022-03-24 07:00:00
1640892,West Bengal,6852.31,2022-03-24 08:00:00
1640893,West Bengal,7009.87,2022-03-24 09:00:00
1640894,West Bengal,7115.18,2022-03-24 10:00:00
1640895,West Bengal,7427.65,2022-03-24 11:00:00
1640896,West Bengal,7709.12,2022-03-24 12:00:00
1640897,West Bengal,7876.62,2022-03-24 13:00:00
1640898,West Bengal,8094.1,2022-03-24 14:00:00
1640899,West Bengal,8080.49,2022-03-24 15:00:00
1640900,West Bengal,7830.88,2022-03-24 16:00:00
1640901,West Bengal,7455.51,2022-03-24 17:00:00
1640902,West Bengal,8158.61,2022-03-24 18:00:00
1640903,West Bengal,8376.08,2022-03-24 19:00:00
1640904,West Bengal,8208.24,2022-03-24 20:00:00
1640905,West Bengal,8094.65,2022-03-24 21:00:00
1640906,West Bengal,8022.56,2022-03-24 22:00:00
1640907,West Bengal,7898.87,2022-03-24 23:00:00
1640908,West Bengal,7640.5,2022-03-25 00:00:00
1640909,West Bengal,7352.07,2022-03-25 01:00:00
1640910,West Bengal,7109.19,2022-03-25 02:00:00
1640911,West Bengal,6933.86,2022-03-25 03:00:00
1640912,West Bengal,6821.96,2022-03-25 04:00:00
1640913,West Bengal,6683.75,2022-03-25 05:00:00
1640914,West Bengal,6526.81,2022-03-25 06:00:00
1640915,West Bengal,6623.11,2022-03-25 07:00:00
1640916,West Bengal,6790.02,2022-03-25 08:00:00
1640917,West Bengal,7095.78,2022-03-25 09:00:00
1640918,West Bengal,7449.97,2022-03-25 10:00:00
1640919,West Bengal,7619.71,2022-03-25 11:00:00
1640920,West Bengal,7780.04,2022-03-25 12:00:00
1640921,West Bengal,7784.26,2022-03-25 13:00:00
1640922,West Bengal,7965.87,2022-03-25 14:00:00
1640923,West Bengal,7967.98,2022-03-25 15:00:00
1640924,West Bengal,7808.26,2022-03-25 16:00:00
1640925,West Bengal,7532.51,2022-03-25 17:00:00
1640926,West Bengal,8238.91,2022-03-25 18:00:00
1640927,West Bengal,8425.34,2022-03-25 19:00:00
1640928,West Bengal,8350.8,2022-03-25 20:00:00
1640929,West Bengal,8090.56,2022-03-25 21:00:00
1640930,West Bengal,8092.21,2022-03-25 22:00:00
1640931,West Bengal,7958.4,2022-03-25 23:00:00
1640932,West Bengal,7623.33,2022-03-26 00:00:00
1640933,West Bengal,7410.26,2022-03-26 01:00:00
1640934,West Bengal,7210.07,2022-03-26 02:00:00
1640935,West Bengal,7028.57,2022-03-26 03:00:00
1640936,West Bengal,7156.36,2022-03-26 04:00:00
1640937,West Bengal,7027.78,2022-03-26 05:00:00
1640938,West Bengal,6913.56,2022-03-26 06:00:00
1640939,West Bengal,6888.12,2022-03-26 07:00:00
1640940,West Bengal,6916.61,2022-03-26 08:00:00
1640941,West Bengal,6857.03,2022-03-26 09:00:00
1640942,West Bengal,7167.43,2022-03-26 10:00:00
1640943,West Bengal,7450.84,2022-03-26 11:00:00
1640944,West Bengal,7693.44,2022-03-26 12:00:00
1640945,West Bengal,7720.46,2022-03-26 13:00:00
1640946,West Bengal,7869.53,2022-03-26 14:00:00
1640947,West Bengal,7947.81,2022-03-26 15:00:00
1640948,West Bengal,7712.03,2022-03-26 16:00:00
1640949,West Bengal,7454.83,2022-03-26 17:00:00
1640950,West Bengal,8235.47,2022-03-26 18:00:00
1640951,West Bengal,8536.53,2022-03-26 19:00:00
1640952,West Bengal,8484.1,2022-03-26 20:00:00
1640953,West Bengal,8336.66,2022-03-26 21:00:00
1640954,West Bengal,8314.7,2022-03-26 22:00:00
1640955,West Bengal,8219.85,2022-03-26 23:00:00
1640956,West Bengal,7874.93,2022-03-27 00:00:00
1640957,West Bengal,7567.05,2022-03-27 01:00:00
1640958,West Bengal,7489.64,2022-03-27 02:00:00
1640959,West Bengal,7256.12,2022-03-27 03:00:00
1640960,West Bengal,7283.78,2022-03-27 04:00:00
1640961,West Bengal,7244.18,2022-03-27 05:00:00
1640962,West Bengal,6953.32,2022-03-27 06:00:00
1640963,West Bengal,6882.69,2022-03-27 07:00:00
1640964,West Bengal,6876.82,2022-03-27 08:00:00
1640965,West Bengal,7069.19,2022-03-27 09:00:00
1640966,West Bengal,7174.89,2022-03-27 10:00:00
1640967,West Bengal,7105.93,2022-03-27 11:00:00
1640968,West Bengal,7064.92,2022-03-27 12:00:00
1640969,West Bengal,7585.14,2022-03-27 13:00:00
1640970,West Bengal,7646.21,2022-03-27 14:00:00
1640971,West Bengal,7529.11,2022-03-27 15:00:00
1640972,West Bengal,7235.31,2022-03-27 16:00:00
1640973,West Bengal,6731.95,2022-03-27 17:00:00
1640974,West Bengal,7348.11,2022-03-27 18:00:00
1640975,West Bengal,8010.24,2022-03-27 19:00:00
1640976,West Bengal,8756.12,2022-03-27 20:00:00
1640977,West Bengal,8695.09,2022-03-27 21:00:00
1640978,West Bengal,8181.54,2022-03-27 22:00:00
1640979,West Bengal,8028.42,2022-03-27 23:00:00
1640980,West Bengal,7799.21,2022-03-28 00:00:00
1640981,West Bengal,7510.43,2022-03-28 01:00:00
1640982,West Bengal,7288.73,2022-03-28 02:00:00
1640983,West Bengal,7093.05,2022-03-28 03:00:00
1640984,West Bengal,6927.18,2022-03-28 04:00:00
1640985,West Bengal,6730.26,2022-03-28 05:00:00
1640986,West Bengal,6752.6,2022-03-28 06:00:00
1640987,West Bengal,6757.04,2022-03-28 07:00:00
1640988,West Bengal,6777.38,2022-03-28 08:00:00
1640989,West Bengal,6993.23,2022-03-28 09:00:00
1640990,West Bengal,7075.18,2022-03-28 10:00:00
1640991,West Bengal,7359.21,2022-03-28 11:00:00
1640992,West Bengal,7545.9,2022-03-28 12:00:00
1640993,West Bengal,7543.47,2022-03-28 13:00:00
1640994,West Bengal,7734.68,2022-03-28 14:00:00
1640995,West Bengal,7861.57,2022-03-28 15:00:00
1640996,West Bengal,7746.33,2022-03-28 16:00:00
1640997,West Bengal,7427.21,2022-03-28 17:00:00
1640998,West Bengal,8086.13,2022-03-28 18:00:00
1640999,West Bengal,8363.95,2022-03-28 19:00:00
1641000,West Bengal,8334.04,2022-03-28 20:00:00
1641001,West Bengal,8286.8,2022-03-28 21:00:00
1641002,West Bengal,8329.67,2022-03-28 22:00:00
1641003,West Bengal,8301.53,2022-03-28 23:00:00
1641004,West Bengal,8021.01,2022-03-29 00:00:00
1641005,West Bengal,7686.1,2022-03-29 01:00:00
1641006,West Bengal,7482.38,2022-03-29 02:00:00
1641007,West Bengal,7378.48,2022-03-29 03:00:00
1641008,West Bengal,7390.02,2022-03-29 04:00:00
1641009,West Bengal,7093.61,2022-03-29 05:00:00
1641010,West Bengal,6825.6,2022-03-29 06:00:00
1641011,West Bengal,6861.72,2022-03-29 07:00:00
1641012,West Bengal,6977.32,2022-03-29 08:00:00
1641013,West Bengal,7315.01,2022-03-29 09:00:00
1641014,West Bengal,7322.41,2022-03-29 10:00:00
1641015,West Bengal,7596.92,2022-03-29 11:00:00
1641016,West Bengal,7787.07,2022-03-29 12:00:00
1641017,West Bengal,7849.55,2022-03-29 13:00:00
1641018,West Bengal,8098.97,2022-03-29 14:00:00
1641019,West Bengal,8199.18,2022-03-29 15:00:00
1641020,West Bengal,7975.2,2022-03-29 16:00:00
1641021,West Bengal,7651.35,2022-03-29 17:00:00
1641022,West Bengal,8270.73,2022-03-29 18:00:00
1641023,West Bengal,8779.19,2022-03-29 19:00:00
1641024,West Bengal,8642.47,2022-03-29 20:00:00
1641025,West Bengal,8507.25,2022-03-29 21:00:00
1641026,West Bengal,8466.81,2022-03-29 22:00:00
1641027,West Bengal,8435.33,2022-03-29 23:00:00
1641028,West Bengal,8198.1,2022-03-30 00:00:00
1641029,West Bengal,7869.41,2022-03-30 01:00:00
1641030,West Bengal,7646.01,2022-03-30 02:00:00
1641031,West Bengal,7624.92,2022-03-30 03:00:00
1641032,West Bengal,7556.65,2022-03-30 04:00:00
1641033,West Bengal,7322.4,2022-03-30 05:00:00
1641034,West Bengal,6853.95,2022-03-30 06:00:00
1641035,West Bengal,6879.96,2022-03-30 07:00:00
1641036,West Bengal,7243.79,2022-03-30 08:00:00
1641037,West Bengal,7461.12,2022-03-30 09:00:00
1641038,West Bengal,7387.96,2022-03-30 10:00:00
1641039,West Bengal,7585.95,2022-03-30 11:00:00
1641040,West Bengal,7682.11,2022-03-30 12:00:00
1641041,West Bengal,7788.81,2022-03-30 13:00:00
1641042,West Bengal,8028.37,2022-03-30 14:00:00
1641043,West Bengal,8167.99,2022-03-30 15:00:00
1641044,West Bengal,8001.68,2022-03-30 16:00:00
1641045,West Bengal,7565.01,2022-03-30 17:00:00
1641046,West Bengal,8219.38,2022-03-30 18:00:00
1641047,West Bengal,8554.38,2022-03-30 19:00:00
1641048,West Bengal,8500.67,2022-03-30 20:00:00
1641049,West Bengal,8463.37,2022-03-30 21:00:00
1641050,West Bengal,8481.03,2022-03-30 22:00:00
1641051,West Bengal,8431.56,2022-03-30 23:00:00
1641052,West Bengal,8186.21,2022-03-31 00:00:00
1641053,West Bengal,7882.64,2022-03-31 01:00:00
1641054,West Bengal,7616.2,2022-03-31 02:00:00
1641055,West Bengal,7613.6,2022-03-31 03:00:00
1641056,West Bengal,7533.22,2022-03-31 04:00:00
1641057,West Bengal,7219.31,2022-03-31 05:00:00
1641058,West Bengal,7031.1,2022-03-31 06:00:00
1641059,West Bengal,6902.34,2022-03-31 07:00:00
1641060,West Bengal,7138.03,2022-03-31 08:00:00
1641061,West Bengal,7648.3,2022-03-31 09:00:00
1641062,West Bengal,7871.73,2022-03-31 10:00:00
1641063,West Bengal,7799.79,2022-03-31 11:00:00
1641064,West Bengal,7955.2,2022-03-31 12:00:00
1641065,West Bengal,7917.57,2022-03-31 13:00:00
1641066,West Bengal,8035.31,2022-03-31 14:00:00
1641067,West Bengal,8243.29,2022-03-31 15:00:00
1641068,West Bengal,7964.02,2022-03-31 16:00:00
1641069,West Bengal,7614.63,2022-03-31 17:00:00
1641070,West Bengal,8286.25,2022-03-31 18:00:00
1641071,West Bengal,8626.97,2022-03-31 19:00:00
1641072,West Bengal,8525.1,2022-03-31 20:00:00
1641073,West Bengal,8460.56,2022-03-31 21:00:00
1641074,West Bengal,8475.45,2022-03-31 22:00:00
1641075,West Bengal,8481.57,2022-03-31 23:00:00
1641076,West Bengal,8210.84,2022-04-01 00:00:00
1641077,West Bengal,7914.12,2022-04-01 01:00:00
1641078,West Bengal,7664.74,2022-04-01 02:00:00
1641079,West Bengal,7477.55,2022-04-01 03:00:00
1641080,West Bengal,7301.51,2022-04-01 04:00:00
1641081,West Bengal,7004.99,2022-04-01 05:00:00
1641082,West Bengal,6882.1,2022-04-01 06:00:00
1641083,West Bengal,6922.91,2022-04-01 07:00:00
1641084,West Bengal,7024.9,2022-04-01 08:00:00
1641085,West Bengal,7284.95,2022-04-01 09:00:00
1641086,West Bengal,7613.82,2022-04-01 10:00:00
1641087,West Bengal,7893.21,2022-04-01 11:00:00
1641088,West Bengal,8244.38,2022-04-01 12:00:00
1641089,West Bengal,8263.3,2022-04-01 13:00:00
1641090,West Bengal,8422.25,2022-04-01 14:00:00
1641091,West Bengal,8206.78,2022-04-01 15:00:00
1641092,West Bengal,7887.71,2022-04-01 16:00:00
1641093,West Bengal,7488.4,2022-04-01 17:00:00
1641094,West Bengal,8192.05,2022-04-01 18:00:00
1641095,West Bengal,8507.1,2022-04-01 19:00:00
1641096,West Bengal,8500.01,2022-04-01 20:00:00
1641097,West Bengal,8453.19,2022-04-01 21:00:00
1641098,West Bengal,8438.55,2022-04-01 22:00:00
1641099,West Bengal,8450.7,2022-04-01 23:00:00
1641100,West Bengal,8177.73,2022-04-02 00:00:00
1641101,West Bengal,7887.61,2022-04-02 01:00:00
1641102,West Bengal,7629.53,2022-04-02 02:00:00
1641103,West Bengal,7416.57,2022-04-02 03:00:00
1641104,West Bengal,7294.42,2022-04-02 04:00:00
1641105,West Bengal,7041.22,2022-04-02 05:00:00
1641106,West Bengal,6901.56,2022-04-02 06:00:00
1641107,West Bengal,7091.54,2022-04-02 07:00:00
1641108,West Bengal,7115.95,2022-04-02 08:00:00
1641109,West Bengal,7349.71,2022-04-02 09:00:00
1641110,West Bengal,7476.28,2022-04-02 10:00:00
1641111,West Bengal,7866.05,2022-04-02 11:00:00
1641112,West Bengal,8056.55,2022-04-02 12:00:00
1641113,West Bengal,8091.93,2022-04-02 13:00:00
1641114,West Bengal,8104.6,2022-04-02 14:00:00
1641115,West Bengal,7954.95,2022-04-02 15:00:00
1641116,West Bengal,7675.93,2022-04-02 16:00:00
1641117,West Bengal,7272.74,2022-04-02 17:00:00
1641118,West Bengal,7987.91,2022-04-02 18:00:00
1641119,West Bengal,8334.2,2022-04-02 19:00:00
1641120,West Bengal,8291.24,2022-04-02 20:00:00
1641121,West Bengal,8282.85,2022-04-02 21:00:00
1641122,West Bengal,8257.79,2022-04-02 22:00:00
1641123,West Bengal,8239.44,2022-04-02 23:00:00
1641124,West Bengal,7979.56,2022-04-03 00:00:00
1641125,West Bengal,7681.69,2022-04-03 01:00:00
1641126,West Bengal,7430.34,2022-04-03 02:00:00
1641127,West Bengal,7324.19,2022-04-03 03:00:00
1641128,West Bengal,7512.01,2022-04-03 04:00:00
1641129,West Bengal,7090.81,2022-04-03 05:00:00
1641130,West Bengal,6675.26,2022-04-03 06:00:00
1641131,West Bengal,6630.0,2022-04-03 07:00:00
1641132,West Bengal,6388.71,2022-04-03 08:00:00
1641133,West Bengal,6611.36,2022-04-03 09:00:00
1641134,West Bengal,6692.26,2022-04-03 10:00:00
1641135,West Bengal,6851.19,2022-04-03 11:00:00
1641136,West Bengal,6893.65,2022-04-03 12:00:00
1641137,West Bengal,7139.47,2022-04-03 13:00:00
1641138,West Bengal,7298.2,2022-04-03 14:00:00
1641139,West Bengal,7357.32,2022-04-03 15:00:00
1641140,West Bengal,7070.73,2022-04-03 16:00:00
1641141,West Bengal,6748.86,2022-04-03 17:00:00
1641142,West Bengal,7524.37,2022-04-03 18:00:00
1641143,West Bengal,7909.3,2022-04-03 19:00:00
1641144,West Bengal,7878.72,2022-04-03 20:00:00
1641145,West Bengal,7752.24,2022-04-03 21:00:00
1641146,West Bengal,7733.84,2022-04-03 22:00:00
1641147,West Bengal,7806.04,2022-04-03 23:00:00
1641148,West Bengal,7560.7,2022-04-04 00:00:00
1641149,West Bengal,7343.57,2022-04-04 01:00:00
1641150,West Bengal,7152.79,2022-04-04 02:00:00
1641151,West Bengal,7217.22,2022-04-04 03:00:00
1641152,West Bengal,7103.21,2022-04-04 04:00:00
1641153,West Bengal,6999.31,2022-04-04 05:00:00
1641154,West Bengal,6593.89,2022-04-04 06:00:00
1641155,West Bengal,6491.47,2022-04-04 07:00:00
1641156,West Bengal,6442.59,2022-04-04 08:00:00
1641157,West Bengal,6571.47,2022-04-04 09:00:00
1641158,West Bengal,6764.28,2022-04-04 10:00:00
1641159,West Bengal,7264.42,2022-04-04 11:00:00
1641160,West Bengal,7650.47,2022-04-04 12:00:00
1641161,West Bengal,8132.9,2022-04-04 13:00:00
1641162,West Bengal,8231.61,2022-04-04 14:00:00
1641163,West Bengal,8300.18,2022-04-04 15:00:00
1641164,West Bengal,7886.25,2022-04-04 16:00:00
1641165,West Bengal,7535.26,2022-04-04 17:00:00
1641166,West Bengal,8044.6,2022-04-04 18:00:00
1641167,West Bengal,8319.65,2022-04-04 19:00:00
1641168,West Bengal,8220.06,2022-04-04 20:00:00
1641169,West Bengal,8163.75,2022-04-04 21:00:00
1641170,West Bengal,8105.47,2022-04-04 22:00:00
1641171,West Bengal,8115.12,2022-04-04 23:00:00
1641172,West Bengal,7902.5,2022-04-05 00:00:00
1641173,West Bengal,7625.83,2022-04-05 01:00:00
1641174,West Bengal,7409.23,2022-04-05 02:00:00
1641175,West Bengal,7248.35,2022-04-05 03:00:00
1641176,West Bengal,7041.69,2022-04-05 04:00:00
1641177,West Bengal,6866.77,2022-04-05 05:00:00
1641178,West Bengal,6862.15,2022-04-05 06:00:00
1641179,West Bengal,7021.75,2022-04-05 07:00:00
1641180,West Bengal,7214.8,2022-04-05 08:00:00
1641181,West Bengal,7310.03,2022-04-05 09:00:00
1641182,West Bengal,7615.76,2022-04-05 10:00:00
1641183,West Bengal,7730.35,2022-04-05 11:00:00
1641184,West Bengal,8045.39,2022-04-05 12:00:00
1641185,West Bengal,8127.41,2022-04-05 13:00:00
1641186,West Bengal,8370.22,2022-04-05 14:00:00
1641187,West Bengal,8377.19,2022-04-05 15:00:00
1641188,West Bengal,8125.08,2022-04-05 16:00:00
1641189,West Bengal,7710.6,2022-04-05 17:00:00
1641190,West Bengal,8335.81,2022-04-05 18:00:00
1641191,West Bengal,8581.39,2022-04-05 19:00:00
1641192,West Bengal,8546.56,2022-04-05 20:00:00
1641193,West Bengal,8434.77,2022-04-05 21:00:00
1641194,West Bengal,8380.51,2022-04-05 22:00:00
1641195,West Bengal,8345.63,2022-04-05 23:00:00
1641196,West Bengal,8031.7,2022-04-06 00:00:00
1641197,West Bengal,7734.61,2022-04-06 01:00:00
1641198,West Bengal,7525.27,2022-04-06 02:00:00
1641199,West Bengal,7358.64,2022-04-06 03:00:00
1641200,West Bengal,7341.34,2022-04-06 04:00:00
1641201,West Bengal,7155.74,2022-04-06 05:00:00
1641202,West Bengal,6609.53,2022-04-06 06:00:00
1641203,West Bengal,6790.96,2022-04-06 07:00:00
1641204,West Bengal,7159.22,2022-04-06 08:00:00
1641205,West Bengal,7526.81,2022-04-06 09:00:00
1641206,West Bengal,7362.73,2022-04-06 10:00:00
1641207,West Bengal,7678.43,2022-04-06 11:00:00
1641208,West Bengal,8285.03,2022-04-06 12:00:00
1641209,West Bengal,8418.51,2022-04-06 13:00:00
1641210,West Bengal,8444.01,2022-04-06 14:00:00
1641211,West Bengal,8360.2,2022-04-06 15:00:00
1641212,West Bengal,8107.05,2022-04-06 16:00:00
1641213,West Bengal,7754.05,2022-04-06 17:00:00
1641214,West Bengal,8302.07,2022-04-06 18:00:00
1641215,West Bengal,8561.64,2022-04-06 19:00:00
1641216,West Bengal,8508.63,2022-04-06 20:00:00
1641217,West Bengal,8441.98,2022-04-06 21:00:00
1641218,West Bengal,8420.98,2022-04-06 22:00:00
1641219,West Bengal,8396.69,2022-04-06 23:00:00
1641220,West Bengal,8108.87,2022-04-07 00:00:00
1641221,West Bengal,7798.99,2022-04-07 01:00:00
1641222,West Bengal,7593.05,2022-04-07 02:00:00
1641223,West Bengal,7436.8,2022-04-07 03:00:00
1641224,West Bengal,7216.64,2022-04-07 04:00:00
1641225,West Bengal,7040.29,2022-04-07 05:00:00
1641226,West Bengal,6803.64,2022-04-07 06:00:00
1641227,West Bengal,6768.82,2022-04-07 07:00:00
1641228,West Bengal,7084.16,2022-04-07 08:00:00
1641229,West Bengal,7624.78,2022-04-07 09:00:00
1641230,West Bengal,7898.79,2022-04-07 10:00:00
1641231,West Bengal,8130.3,2022-04-07 11:00:00
1641232,West Bengal,8400.91,2022-04-07 12:00:00
1641233,West Bengal,8547.69,2022-04-07 13:00:00
1641234,West Bengal,8783.1,2022-04-07 14:00:00
1641235,West Bengal,8592.95,2022-04-07 15:00:00
1641236,West Bengal,8305.27,2022-04-07 16:00:00
1641237,West Bengal,7838.54,2022-04-07 17:00:00
1641238,West Bengal,8450.9,2022-04-07 18:00:00
1641239,West Bengal,8748.92,2022-04-07 19:00:00
1641240,West Bengal,8729.96,2022-04-07 20:00:00
1641241,West Bengal,8653.93,2022-04-07 21:00:00
1641242,West Bengal,8595.31,2022-04-07 22:00:00
1641243,West Bengal,8587.99,2022-04-07 23:00:00
1641244,West Bengal,8300.86,2022-04-08 00:00:00
1641245,West Bengal,8010.78,2022-04-08 01:00:00
1641246,West Bengal,7762.86,2022-04-08 02:00:00
1641247,West Bengal,7536.17,2022-04-08 03:00:00
1641248,West Bengal,7330.98,2022-04-08 04:00:00
1641249,West Bengal,7184.65,2022-04-08 05:00:00
